;Case ID;Activity;Resource;Variant index;(case) ApplicationType;(case) LoanGoal;(case) RequestedAmount;lbl
371;Application_319587802;4;User_1;313;New credit;Car;7000.0;A_Denied
372;Application_319587802;8;User_1;313;New credit;Car;7000.0;A_Denied
373;Application_319587802;22;User_17;313;New credit;Car;7000.0;A_Denied
374;Application_319587802;21;User_108;313;New credit;Car;7000.0;A_Denied
375;Application_319587802;3;User_17;313;New credit;Car;7000.0;A_Denied
376;Application_319587802;0;User_108;313;New credit;Car;7000.0;A_Denied
377;Application_319587802;12;User_108;313;New credit;Car;7000.0;A_Denied
378;Application_319587802;13;User_108;313;New credit;Car;7000.0;A_Denied
379;Application_319587802;12;User_108;313;New credit;Car;7000.0;A_Denied
380;Application_319587802;13;User_108;313;New credit;Car;7000.0;A_Denied
381;Application_319587802;16;User_108;313;New credit;Car;7000.0;A_Denied
382;Application_319587802;16;User_108;313;New credit;Car;7000.0;A_Denied
383;Application_319587802;19;User_108;313;New credit;Car;7000.0;A_Denied
384;Application_319587802;2;User_108;313;New credit;Car;7000.0;A_Denied
385;Application_319587802;12;User_10;313;New credit;Car;7000.0;A_Denied
386;Application_319587802;13;User_10;313;New credit;Car;7000.0;A_Denied
387;Application_319587802;16;User_10;313;New credit;Car;7000.0;A_Denied
388;Application_319587802;25;User_29;313;New credit;Car;7000.0;A_Denied
389;Application_319587802;9;User_113;313;New credit;Car;7000.0;A_Denied
390;Application_319587802;15;User_113;313;New credit;Car;7000.0;A_Denied
391;Application_319587802;5;User_29;313;New credit;Car;7000.0;A_Denied
392;Application_319587802;14;User_29;313;New credit;Car;7000.0;A_Denied
393;Application_319587802;14;User_29;313;New credit;Car;7000.0;A_Denied
394;Application_319587802;14;User_29;313;New credit;Car;7000.0;A_Denied
2026;Application_58755651;4;User_1;1133;New credit;Home improvement;50000.0;A_Denied
2027;Application_58755651;8;User_1;1133;New credit;Home improvement;50000.0;A_Denied
2028;Application_58755651;3;User_1;1133;New credit;Home improvement;50000.0;A_Denied
2029;Application_58755651;21;User_19;1133;New credit;Home improvement;50000.0;A_Denied
2030;Application_58755651;0;User_19;1133;New credit;Home improvement;50000.0;A_Denied
2031;Application_58755651;12;User_19;1133;New credit;Home improvement;50000.0;A_Denied
2032;Application_58755651;13;User_19;1133;New credit;Home improvement;50000.0;A_Denied
2033;Application_58755651;16;User_19;1133;New credit;Home improvement;50000.0;A_Denied
2034;Application_58755651;19;User_19;1133;New credit;Home improvement;50000.0;A_Denied
2035;Application_58755651;2;User_19;1133;New credit;Home improvement;50000.0;A_Denied
2036;Application_58755651;12;User_7;1133;New credit;Home improvement;50000.0;A_Denied
2037;Application_58755651;13;User_7;1133;New credit;Home improvement;50000.0;A_Denied
2038;Application_58755651;17;User_7;1133;New credit;Home improvement;50000.0;A_Denied
2039;Application_58755651;12;User_85;1133;New credit;Home improvement;50000.0;A_Denied
2040;Application_58755651;13;User_85;1133;New credit;Home improvement;50000.0;A_Denied
2041;Application_58755651;17;User_85;1133;New credit;Home improvement;50000.0;A_Denied
2042;Application_58755651;25;User_95;1133;New credit;Home improvement;50000.0;A_Denied
2043;Application_58755651;9;User_117;1133;New credit;Home improvement;50000.0;A_Denied
2044;Application_58755651;15;User_117;1133;New credit;Home improvement;50000.0;A_Denied
2045;Application_58755651;5;User_95;1133;New credit;Home improvement;50000.0;A_Denied
2046;Application_58755651;14;User_95;1133;New credit;Home improvement;50000.0;A_Denied
2047;Application_58755651;14;User_95;1133;New credit;Home improvement;50000.0;A_Denied
2048;Application_58755651;14;User_95;1133;New credit;Home improvement;50000.0;A_Denied
2070;Application_774787486;4;User_1;59;New credit;Home improvement;10000.0;A_Denied
2071;Application_774787486;8;User_1;59;New credit;Home improvement;10000.0;A_Denied
2072;Application_774787486;3;User_1;59;New credit;Home improvement;10000.0;A_Denied
