;Case ID;Activity;Resource;Variant index;(case) ApplicationType;(case) LoanGoal;(case) RequestedAmount;lbl
265;Application_1966208034;4;User_1;1;New credit;Remaining debt home;40000.0;A_Cancelled
266;Application_1966208034;8;User_1;1;New credit;Remaining debt home;40000.0;A_Cancelled
267;Application_1966208034;3;User_1;1;New credit;Remaining debt home;40000.0;A_Cancelled
268;Application_1966208034;21;User_19;1;New credit;Remaining debt home;40000.0;A_Cancelled
269;Application_1966208034;0;User_19;1;New credit;Remaining debt home;40000.0;A_Cancelled
270;Application_1966208034;12;User_19;1;New credit;Remaining debt home;40000.0;A_Cancelled
271;Application_1966208034;13;User_19;1;New credit;Remaining debt home;40000.0;A_Cancelled
272;Application_1966208034;16;User_19;1;New credit;Remaining debt home;40000.0;A_Cancelled
273;Application_1966208034;19;User_19;1;New credit;Remaining debt home;40000.0;A_Cancelled
274;Application_1966208034;2;User_19;1;New credit;Remaining debt home;40000.0;A_Cancelled
275;Application_1966208034;1;User_1;1;New credit;Remaining debt home;40000.0;A_Cancelled
276;Application_1966208034;11;User_1;1;New credit;Remaining debt home;40000.0;A_Cancelled
294;Application_1111870538;4;User_1;1;New credit;Not speficied;5000.0;A_Cancelled
295;Application_1111870538;8;User_1;1;New credit;Not speficied;5000.0;A_Cancelled
296;Application_1111870538;3;User_1;1;New credit;Not speficied;5000.0;A_Cancelled
297;Application_1111870538;21;User_43;1;New credit;Not speficied;5000.0;A_Cancelled
298;Application_1111870538;0;User_43;1;New credit;Not speficied;5000.0;A_Cancelled
299;Application_1111870538;12;User_43;1;New credit;Not speficied;5000.0;A_Cancelled
300;Application_1111870538;13;User_43;1;New credit;Not speficied;5000.0;A_Cancelled
301;Application_1111870538;16;User_43;1;New credit;Not speficied;5000.0;A_Cancelled
302;Application_1111870538;19;User_43;1;New credit;Not speficied;5000.0;A_Cancelled
303;Application_1111870538;2;User_43;1;New credit;Not speficied;5000.0;A_Cancelled
304;Application_1111870538;1;User_8;1;New credit;Not speficied;5000.0;A_Cancelled
305;Application_1111870538;11;User_8;1;New credit;Not speficied;5000.0;A_Cancelled
903;Application_1461440233;4;User_1;19;New credit;Car;11000.0;A_Cancelled
904;Application_1461440233;8;User_1;19;New credit;Car;11000.0;A_Cancelled
905;Application_1461440233;3;User_1;19;New credit;Car;11000.0;A_Cancelled
906;Application_1461440233;21;User_16;19;New credit;Car;11000.0;A_Cancelled
907;Application_1461440233;0;User_16;19;New credit;Car;11000.0;A_Cancelled
908;Application_1461440233;12;User_16;19;New credit;Car;11000.0;A_Cancelled
909;Application_1461440233;13;User_16;19;New credit;Car;11000.0;A_Cancelled
910;Application_1461440233;16;User_16;19;New credit;Car;11000.0;A_Cancelled
911;Application_1461440233;19;User_16;19;New credit;Car;11000.0;A_Cancelled
912;Application_1461440233;2;User_16;19;New credit;Car;11000.0;A_Cancelled
913;Application_1461440233;12;User_8;19;New credit;Car;11000.0;A_Cancelled
914;Application_1461440233;13;User_8;19;New credit;Car;11000.0;A_Cancelled
915;Application_1461440233;16;User_8;19;New credit;Car;11000.0;A_Cancelled
916;Application_1461440233;1;User_1;19;New credit;Car;11000.0;A_Cancelled
917;Application_1461440233;11;User_1;19;New credit;Car;11000.0;A_Cancelled
