;Case ID;Activity;Resource;Variant index;(case) ApplicationType;(case) LoanGoal;(case) RequestedAmount;lbl
350;Application_1018615109;4;User_1;49;New credit;Home improvement;17000.0;A_Pending
351;Application_1018615109;8;User_1;49;New credit;Home improvement;17000.0;A_Pending
352;Application_1018615109;3;User_1;49;New credit;Home improvement;17000.0;A_Pending
353;Application_1018615109;21;User_15;49;New credit;Home improvement;17000.0;A_Pending
354;Application_1018615109;0;User_15;49;New credit;Home improvement;17000.0;A_Pending
355;Application_1018615109;12;User_15;49;New credit;Home improvement;17000.0;A_Pending
356;Application_1018615109;13;User_15;49;New credit;Home improvement;17000.0;A_Pending
357;Application_1018615109;12;User_15;49;New credit;Home improvement;17000.0;A_Pending
358;Application_1018615109;13;User_15;49;New credit;Home improvement;17000.0;A_Pending
359;Application_1018615109;16;User_15;49;New credit;Home improvement;17000.0;A_Pending
360;Application_1018615109;16;User_15;49;New credit;Home improvement;17000.0;A_Pending
361;Application_1018615109;19;User_15;49;New credit;Home improvement;17000.0;A_Pending
362;Application_1018615109;2;User_15;49;New credit;Home improvement;17000.0;A_Pending
363;Application_1018615109;25;User_116;49;New credit;Home improvement;17000.0;A_Pending
364;Application_1018615109;9;User_116;49;New credit;Home improvement;17000.0;A_Pending
365;Application_1018615109;15;User_116;49;New credit;Home improvement;17000.0;A_Pending
366;Application_1018615109;20;User_100;49;New credit;Home improvement;17000.0;A_Pending
367;Application_1018615109;6;User_100;49;New credit;Home improvement;17000.0;A_Pending
368;Application_1018615109;10;User_119;49;New credit;Home improvement;17000.0;A_Pending
369;Application_1018615109;7;User_119;49;New credit;Home improvement;17000.0;A_Pending
370;Application_1018615109;11;User_119;49;New credit;Home improvement;17000.0;A_Pending
1774;Application_283012951;4;User_1;2;New credit;Car;25000.0;A_Pending
1775;Application_283012951;8;User_1;2;New credit;Car;25000.0;A_Pending
1776;Application_283012951;3;User_1;2;New credit;Car;25000.0;A_Pending
1777;Application_283012951;21;User_43;2;New credit;Car;25000.0;A_Pending
1778;Application_283012951;0;User_43;2;New credit;Car;25000.0;A_Pending
1779;Application_283012951;12;User_43;2;New credit;Car;25000.0;A_Pending
1780;Application_283012951;13;User_43;2;New credit;Car;25000.0;A_Pending
1781;Application_283012951;16;User_43;2;New credit;Car;25000.0;A_Pending
1782;Application_283012951;19;User_43;2;New credit;Car;25000.0;A_Pending
1783;Application_283012951;2;User_43;2;New credit;Car;25000.0;A_Pending
1784;Application_283012951;25;User_90;2;New credit;Car;25000.0;A_Pending
1785;Application_283012951;9;User_116;2;New credit;Car;25000.0;A_Pending
1786;Application_283012951;15;User_116;2;New credit;Car;25000.0;A_Pending
1787;Application_283012951;20;User_101;2;New credit;Car;25000.0;A_Pending
1788;Application_283012951;6;User_101;2;New credit;Car;25000.0;A_Pending
1789;Application_283012951;25;User_92;2;New credit;Car;25000.0;A_Pending
1790;Application_283012951;9;User_92;2;New credit;Car;25000.0;A_Pending
1791;Application_283012951;10;User_90;2;New credit;Car;25000.0;A_Pending
1792;Application_283012951;7;User_90;2;New credit;Car;25000.0;A_Pending
3443;Application_1138826038;4;User_1;17;New credit;Existing loan takeover;5000.0;A_Pending
3444;Application_1138826038;8;User_1;17;New credit;Existing loan takeover;5000.0;A_Pending
3445;Application_1138826038;3;User_1;17;New credit;Existing loan takeover;5000.0;A_Pending
3446;Application_1138826038;21;User_16;17;New credit;Existing loan takeover;5000.0;A_Pending
3447;Application_1138826038;0;User_10;17;New credit;Existing loan takeover;5000.0;A_Pending
3448;Application_1138826038;12;User_10;17;New credit;Existing loan takeover;5000.0;A_Pending
3449;Application_1138826038;13;User_10;17;New credit;Existing loan takeover;5000.0;A_Pending
3450;Application_1138826038;16;User_10;17;New credit;Existing loan takeover;5000.0;A_Pending
3451;Application_1138826038;19;User_10;17;New credit;Existing loan takeover;5000.0;A_Pending
3452;Application_1138826038;2;User_10;17;New credit;Existing loan takeover;5000.0;A_Pending
3453;Application_1138826038;25;User_87;17;New credit;Existing loan takeover;5000.0;A_Pending
3454;Application_1138826038;9;User_127;17;New credit;Existing loan takeover;5000.0;A_Pending
3455;Application_1138826038;15;User_127;17;New credit;Existing loan takeover;5000.0;A_Pending
3456;Application_1138826038;20;User_34;17;New credit;Existing loan takeover;5000.0;A_Pending
3457;Application_1138826038;6;User_87;17;New credit;Existing loan takeover;5000.0;A_Pending
3458;Application_1138826038;25;User_87;17;New credit;Existing loan takeover;5000.0;A_Pending
3459;Application_1138826038;9;User_116;17;New credit;Existing loan takeover;5000.0;A_Pending
3460;Application_1138826038;20;User_87;17;New credit;Existing loan takeover;5000.0;A_Pending
3461;Application_1138826038;6;User_87;17;New credit;Existing loan takeover;5000.0;A_Pending
3462;Application_1138826038;25;User_99;17;New credit;Existing loan takeover;5000.0;A_Pending
3463;Application_1138826038;9;User_34;17;New credit;Existing loan takeover;5000.0;A_Pending
3464;Application_1138826038;10;User_99;17;New credit;Existing loan takeover;5000.0;A_Pending
3465;Application_1138826038;7;User_99;17;New credit;Existing loan takeover;5000.0;A_Pending
5471;Application_898874076;4;User_1;349;New credit;Not speficied;5000.0;A_Cancelled
5472;Application_898874076;8;User_1;349;New credit;Not speficied;5000.0;A_Cancelled
5473;Application_898874076;3;User_1;349;New credit;Not speficied;5000.0;A_Cancelled
5474;Application_898874076;21;User_15;349;New credit;Not speficied;5000.0;A_Cancelled
5475;Application_898874076;0;User_74;349;New credit;Not speficied;5000.0;A_Cancelled
5476;Application_898874076;12;User_74;349;New credit;Not speficied;5000.0;A_Cancelled
5477;Application_898874076;13;User_74;349;New credit;Not speficied;5000.0;A_Cancelled
5478;Application_898874076;16;User_74;349;New credit;Not speficied;5000.0;A_Cancelled
5479;Application_898874076;19;User_74;349;New credit;Not speficied;5000.0;A_Cancelled
5480;Application_898874076;2;User_74;349;New credit;Not speficied;5000.0;A_Cancelled
5481;Application_898874076;12;User_8;349;New credit;Not speficied;5000.0;A_Cancelled
5482;Application_898874076;13;User_8;349;New credit;Not speficied;5000.0;A_Cancelled
